"","publisher","journal","role","editor","affiliation","url","date"
"5559","Longdom","Journal of Psychological Abnormalities","Editorial Board","Marija Burgic Radmanovic","Vice-President, Psychiatric Association of Bosnia-Herzegovina University of Sarajevo, Bosnia and Herzegovina, Italy","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5560","Longdom","Journal of Psychological Abnormalities","Editorial Board","Mohammad Ashraf Malik","Assistant Professor, Department of Psychology University of Kashmir, India","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5561","Longdom","Journal of Psychological Abnormalities","Editorial Board","Reji Mohan","Clinical Psychologist, National Institute of Mental Health & Neuroscience (NIMHANS) Karnataka, India","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5562","Longdom","Journal of Psychological Abnormalities","Editorial Board","ALINA GEORGETA MAG","Lecturer, Department of Private Law and Educational Science Lucian Blaga University of Sibiu, Romania","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5563","Longdom","Journal of Psychological Abnormalities","Editorial Board","Orion P. Mowbray","School of Social Work University of Michigan, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5564","Longdom","Journal of Psychological Abnormalities","Editorial Board","Mark Derby","Department of Special Education Gonzaga University, Spokane, Washington, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5565","Longdom","Journal of Psychological Abnormalities","Editorial Board","Matthew O. Howard","Professor, School of Social Work UNC-Chapel Hill, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5566","Longdom","Journal of Psychological Abnormalities","Editorial Board","Cecilia A Essau","Professor, Department of Psychology Roehampton University, London, UK","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5567","Longdom","Journal of Psychological Abnormalities","Editorial Board","Paolo Brambilla","Assistant Professor University of Udine, Udine, Italy","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5568","Longdom","Journal of Psychological Abnormalities","Editorial Board","Adel Masaud Agina","Professor, Department of Communication Studies University of Twente, Netherlands","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5569","Longdom","Journal of Psychological Abnormalities","Editorial Board","Oana Alexandra David","Senior Assistant Professor, Department ofClinical Psychology and Psychotherapy Babes-Bolyai University , Romania","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5570","Longdom","Journal of Psychological Abnormalities","Editorial Board","Silvio Caccia","IRCSS-Mario, Negri Institute for Pharmacological Research via La Masa 19, 20156 Milan, Italy","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5571","Longdom","Journal of Psychological Abnormalities","Editorial Board","J. Zihl","Professor of Neuropsychology, Department of Psychology - Neuropsychology <U+FEFF>Ludwig Maximilian University of Munich, Leopoldstrasse 13, D-80802 München, Germany","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5572","Longdom","Journal of Psychological Abnormalities","Editorial Board","Juan Carlos Molina","Professor, Experimental Psychobiology, Facultad de Psicología Universidad Nacional de Cordoba, Argentina","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5573","Longdom","Journal of Psychological Abnormalities","Editorial Board","Miguel Ruiz Veguilla","Consultant Psychiatrist, Grupo Neurodesarrolloy Psicosis, Instituto de Biomedicina de Sevilla (IBIS) Hospital Universitario Virgen del Rocio /CSIC/Universidad de Sevilla, UGC Salud Mental HVR, Avda.Manuel Siurot sn. Sevilla 41013, Spain","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5574","Longdom","Journal of Psychological Abnormalities","Editorial Board","Hung-Yu Chan","Director of general psychiatry, Taoyuan Psychiatric Center, Ministry of Health and Welfare Taiwan","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5575","Longdom","Journal of Psychological Abnormalities","Editorial Board","Joseph Seabi","Department of Psychology, School of Human and Community Development (SHCD) University of the Witwatersrand, South Africa","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5576","Longdom","Journal of Psychological Abnormalities","Editorial Board","Yingfang Tian","College of Life Sciences Shaanxi Normal University, Gewu Building 3407, No.199 South Chang'an Road, Xi’an Shanxi Province, 710062, China","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5577","Longdom","Journal of Psychological Abnormalities","Editorial Board","Dione Healey","Professor, Department of Psychology University of Otago, PO Box 56, Dunedin 9054, New Zealand","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5578","Longdom","Journal of Psychological Abnormalities","Editorial Board","Frank Scott Hall","Molecular Neurobiology Branch, National Institute on Drug Abuse, Intramural Research Program 333 Cassell Drive, Baltimore, MD 21224, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5579","Longdom","Journal of Psychological Abnormalities","Editorial Board","Brendan Rich","Assistant Professor The Catholic University of America, Washington, DC 20064, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5580","Longdom","Journal of Psychological Abnormalities","Editorial Board","Manoj P. Dandekar","Postdoctoral Research Fellow The University of Texas Health Science Center at Houston, USA","https://www.longdom.org/psychological-abnormalities/editorial-board.html",2021-05-17
"5581","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Mauro Giovanni Carta","Editor-in-Chief University of Cagliari, Italy","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5582","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Jing hong Chen","Editor-in-Chief Shanghai Mental Health Center, Shanghai Jiao Tong University School of Medicine P.R. China","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5583","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Nick Bendit","Centre for Psychotherapy The University of Newcastle, UK","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5584","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Mark Agius","Department of Psychiatry, Bedfordshire Centre for Mental Health Research University of Cambridge, UK","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5585","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Alistair D Sweet","Queen’s University, Belfast, UK","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5586","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Bernd Lenz","Department of Psychiatry and Psychotherapy University of Erlangen-Nuremberg, Germany","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5587","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Peter Schonknecht","Vice Head of the Department of Psychiatry and Psychotherapy University of Leipzig, Germany","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5588","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Shailesh Jain","Regional Chair, Deptartment of Psychiatry, Division of Child & Adolescent Psychiatry, Texas Tech Health Science Center USA","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5589","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Rabiul Ahasan","Associate professor, Faculty of Medicine and Health Sciences Universiti Sultan Zainal Abidin, 21300 Kuala Terengganu, Malaysia","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5590","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Dr. Rajajeyakumar","Assistant Professor, Department of Physiology, Chennai medical college hospital & research Centre Irungalur, Trichy - 621105 Tamilnadu, India","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5591","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Gallus Bischof","Department of Psychiatry and Psychotherapy University of Luebeck, Germany","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5592","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Zepf FD","Professor, Department of Child and Adolescent Psychiatry & Psychotherapy RWTH Aachen University, Germany","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5593","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Francesc Colom","Hospital Clinic Barcelona, Spain","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5594","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Christine Reynaert","Head of Department of Psychosomatic Cliniques Universitaires, UCL de Mont-Godinne, Belgium","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5595","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Ulrich Voderholzer","Professor, Department of Psychiatry and Psychotherapy Clinic Freiburg University, Germany","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5596","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Marta Hauser","The Zucker Hillside Hospital USA","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5597","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Jose Javier Lopez Goni","Professor Universidad Pública de Navarra, Navarra, Spain","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5598","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Moustafa Reyad Ibrabim","Queen’s University, Canada","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5599","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Nicola Luigi Bragazzi","Department of Mathematics and Statistics University of York, Toronto, ON, Canada","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5600","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Seth D. Norrholm","Assistant Professor, Department of Psychiatry and Behavioral Sciences Emory University, School of Medicine, USA","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5601","Longdom","Journal of Psychology & Psychotherapy","Editorial Board","Tanja Jovanovic","Assistant Professor, Department of Psychiatry & Behavioral Sciences, School of Medicine Emory University, USA","https://www.longdom.org/psychology-psychotherapy/editorial-board.html",2021-05-17
"5602","Longdom","Reconstructive Surgery & Anaplastology","Editorial Board","FRANCESCO CIANCIO","Physician, Chief Prof Rosario Emanuele Perrotta, Department of Plastic Surgery University of Bari, Italy","https://www.longdom.org/anaplastology/editorial-board.html",2021-05-17
"5603","Longdom","Reconstructive Surgery & Anaplastology","Editorial Board","Dr. Carlo Melloni","Editor-in-Chief Head of the Gender Team, Center for Genital Reconstructive and Aesthetic Surgery Palermo, Italy","https://www.longdom.org/anaplastology/editorial-board.html",2021-05-17
"5604","Longdom","Reconstructive Surgery & Anaplastology","Editorial Board","Adriano Mesquita Bento","Chief-Resident at the Plastic Surgery Area, Faculty of Medical Sciences State University of Campinas (UNICAMP), Brazil","https://www.longdom.org/anaplastology/editorial-board.html",2021-05-17
"5605","Longdom","Reconstructive Surgery & Anaplastology","Editorial Board","Sri Harsha Ajjur","Urologist, Bangalore Advanced Urology Center Bangalore, India","https://www.longdom.org/anaplastology/editorial-board.html",2021-05-17
