"","publisher","journal","role","editor","affiliation","url","date"
"364","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Jing Xue, PhD","Department of Medicine Stanford University School of MedicineUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"365","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","David Vanthiel, MD","Gastroenterologist Rush University Medical Center USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"366","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","David N Reisman, PhD","Division of Hematology University of FloridaUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"367","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Tanya R Fitzpatrick, PhD","Department of Oncology McGill UniversityCanada","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"368","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board"," Leandro Bueno Bergantin, PhD","Department of Pharmacology Federal University of São Paulo Brazil","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"369","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Sijumon Kunjachan, PhD","Department of Radiation Oncology Harvard Medical School USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"370","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Milton Brown, MD","Experimental Therapeutics & Drug Discovery Programme Georgetown UniversityUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"371","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Kathleen Goss, PhD","Director of Strategic Partnerships Comprehesive Cancer Center  University of Chicago USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"372","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Santanu Dasgupta, PhD","Department of Human & Molecular Genetics Virginia Commonwealth University USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"373","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Marlene Shehata, PhD","Marlene Shehata PharmaceuticalsCanada","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"374","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Kefah Mokbel, MS","The London Breast Institute  The Princess Grace HospitalUK","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"375","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Thiwanka Wijeratne, MD","","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"376","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Renata Duchnowska, MD","Department of Oncology Military Institute of MedicinePoland","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"377","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Peng Guiyong, MD","Department of Gastroenterology Southwest HospitalChina","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"378","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Ashok Kumar, PhD","Department of Biochemistry All India Institute of Medical Sciences (AIIMS) India","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"379","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Pintong Huang, MD ","Ultrasonography Department Zhejiang University College of Medicine, China","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"380","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Laurens Holmes, PhD","Principal Research Scientist Nemours Hospital for Children USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"381","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Xue Ying-Wei, PhD","Gastroenterology Department Harbin Medical UniversityChina","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"382","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Masayoshi Yamaguchi, PhD","Department of Hematology and Medical Oncology Emory University School of MedicineUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"383","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Kathleen M Brundage, PhD","Director, Flow Cytometry & Single Cell Core Facility West Virginia UniversityUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"384","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Luni Emdad, PhD","Human and Molecular Genetics  Virginia Commonwealth UniversityUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"385","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Sayed K Goda, PhD","Cairo UniversityEgypt","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"386","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Massimo Origoni, MD","Department of Gynecology & Obstetrics University Vita-Salute San RaffaeleItaly","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"387","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Maurice Efana Asuquo, MD","University of Calabar Nigeria","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"388","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Juergen Reichardt ","YachayTech UniversityEcuador","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"389","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Feng Wang, PhD","Department of Genomic MedicineUniversity of Texas MD Anderson Cancer CenterUSA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"390","SciTechnol","Journal of Clinical & Experimental Oncology","Editorial Board","Ankita Thakkar, PhD","Department of Pathology and Laboratory MedicineCornell University USA","https://www.scitechnol.com/editorialboard-clinical-experimental-oncology.php",2021-05-19
"391","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Benjamin L Franc, PhD","Department of RadiologyUniversity of California, USA","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"392","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Randall T. Higashida, PhD","Department of Radiology and Biomedical Imaging Neurological Surgery, Neurology, and AnesthesiologyUniversity of California,USA","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"393","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Matthew Bobinski, PhD","Matthew Bobinski Department of RadiologyUniversity of California-Davis Medical Center USA","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"394","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Gordon Ferns, PhD","Department of Medical Education and Metabolic MedicineUniversity of Sussex UK","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"395","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Yasuhiro Ogawa, PhD","Department of RadiologyKobe University Japan","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"396","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Domenico Rubello, PhD","Department of Nuclear Medicine and Radiotherapy,  University of Padova, Italy","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"397","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Vassilis Kouloulias, PhD","Department of RadiologyNational University of Athens, Greece","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"398","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Hyewon Youn, PhD","Department of Nuclear MedicineSeoul National University South Korea","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"399","SciTechnol","Journal of Clinical & Experimental Radiology","Editorial Board","Charbel Saade, PhD","Department of Diagnostic RadiologyAmerican University of Beirut Lebanon","https://www.scitechnol.com/editorialboard-clinical-experimental-radiology.php",2021-05-19
"400","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Jane Margaret Grant Kels, MD","Department of Dermatology University of Connecticut Health Center USA","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"401","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Bozena Michniak Kohn, PhD","Ernest Mario School of PharmacyRutgers, The State University of New Jersey, USA","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"402","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Eric Huang, PhD","Department of DermatologyUniversity of California San Diego, USA","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"403","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Klaus Eisendle, PhD ","Department of Dermatology, Venerology and AllergologyInnsburck Medical University, Italy","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"404","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Claudio Guarneri, PhD","Department of Clinical and Experimental MedicineSection of DermatologyUniversity of Messina, Italy","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"405","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Matteo Becatti , PhD","Department of Clinical and Experimental Biochemical SciencesUniversity of Florence, Italy","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"406","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Stephane Heas, PhD ","Sport and Physical Activities University of Rennes, France","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"407","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Gerd Lindner, PhD ","Department for Biotechnology Technische Universitat Berlin, Germany","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"408","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Cassian Sitaru, PhD ","Department of DermatologyUniversity of Freiburg, Germany","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"409","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Rolland Gyulai, PhD ","Department of Dermatology, Venerology and Dermatooncology University of Pecs, Hungary","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
"410","SciTechnol","Clinical Dermatology Research Journal","Editorial Board","Aylin Turel Ermertcan, MD","Department of DermatologyCelal Bayar University, Turkey","https://www.scitechnol.com/editorialboard-clinical-dermatology-research-journal.php",2021-05-19
